# HOSTRADA weather file for IDA ICE
# Columns: Month Day Hour DryBulb_C RelHum_pct DirectNormal_W_m2 DiffuseHorizontal_W_m2 WindDir_deg WindSpeed_m_s GlobalHorizontal_W_m2
# Units: - - h degC % W/m2 W/m2 deg m/s W/m2
Month Day Hour DryBulb_C RelHum_pct DirectNormal_W_m2 DiffuseHorizontal_W_m2 WindDir_deg WindSpeed_m_s GlobalHorizontal_W_m2
10 31 20 9.400 81.600 0.000 0.000 127.000 2.400 0.000
10 31 21 8.900 84.700 0.000 0.000 128.000 2.900 0.000
10 31 22 8.900 85.800 0.000 0.000 139.000 2.100 0.000
10 31 23 8.700 85.000 0.000 0.000 133.000 2.200 0.000
10 31 24 8.700 83.800 0.000 0.000 143.000 2.500 0.000
11 1 1 8.600 82.100 0.000 0.000 135.000 2.800 0.000
11 1 2 8.500 81.100 0.000 0.000 165.000 2.700 0.000
11 1 3 8.200 81.500 0.000 0.000 155.000 2.500 0.000
11 1 4 7.800 82.500 0.000 0.000 168.000 2.100 0.000
11 1 5 7.000 84.900 0.000 0.000 178.000 2.400 0.000
11 1 6 6.000 88.500 0.000 0.000 169.000 2.300 0.000
11 1 7 5.400 92.000 0.000 0.000 158.000 2.300 0.000
11 1 8 5.000 94.700 0.000 0.000 185.000 2.100 0.000
11 1 9 5.800 94.700 5.126 32.202 153.000 2.100 32.800
11 1 10 8.300 93.100 62.396 106.274 139.000 1.900 120.900
11 1 11 10.700 86.000 211.691 149.516 160.000 2.000 217.800
11 1 12 13.100 76.400 335.478 158.753 166.000 2.700 284.600
11 1 13 14.700 71.100 560.379 124.585 172.000 2.700 342.300
11 1 14 15.700 69.800 240.023 165.060 164.000 2.400 251.900
11 1 15 16.100 68.100 273.924 132.299 164.000 3.400 213.600
11 1 16 15.200 67.300 55.825 88.750 146.000 3.300 99.800
11 1 17 14.500 72.200 10.782 25.224 138.000 2.900 26.000
11 1 18 13.600 80.300 0.000 3.000 140.000 2.800 3.000
11 1 19 13.000 88.200 0.000 0.000 166.000 2.700 0.000
11 1 20 12.700 93.200 0.000 0.000 164.000 2.800 0.000
11 1 21 12.700 95.100 0.000 0.000 173.000 3.500 0.000
11 1 22 13.000 95.900 0.000 0.000 181.000 3.400 0.000
11 1 23 13.300 97.400 0.000 0.000 201.000 3.900 0.000
11 1 24 13.400 98.300 0.000 0.000 182.000 3.000 0.000
11 2 1 13.100 98.300 0.000 0.000 191.000 2.600 0.000
11 2 2 13.000 98.300 0.000 0.000 248.000 2.100 0.000
11 2 3 12.500 98.300 0.000 0.000 263.000 2.400 0.000
11 2 4 12.000 98.400 0.000 0.000 255.000 1.500 0.000
11 2 5 11.700 98.700 0.000 0.000 207.000 1.400 0.000
11 2 6 11.500 98.900 0.000 0.000 212.000 1.800 0.000
11 2 7 11.300 98.900 0.000 0.000 238.000 1.700 0.000
11 2 8 11.200 98.500 0.000 0.000 230.000 1.900 0.000
11 2 9 11.000 98.400 0.873 12.902 190.000 1.800 13.000
11 2 10 11.400 98.500 1.568 35.340 203.000 1.500 35.700
11 2 11 11.900 97.300 1.806 52.427 199.000 2.000 53.000
11 2 12 12.400 96.300 3.207 81.113 217.000 1.800 82.300
11 2 13 12.800 94.500 7.662 124.162 221.000 2.400 127.100
11 2 14 13.000 89.900 23.836 143.497 235.000 2.700 152.000
11 2 15 12.900 87.100 31.199 121.995 224.000 2.500 131.100
11 2 16 12.900 86.300 173.910 90.917 235.000 2.800 124.500
11 2 17 12.400 86.700 348.645 28.140 242.000 1.800 51.600
11 2 18 11.000 90.700 0.000 3.400 216.000 2.000 3.400
11 2 19 10.400 95.700 0.000 0.000 194.000 2.000 0.000
11 2 20 10.200 97.400 0.000 0.000 161.000 2.000 0.000
11 2 21 9.700 97.100 0.000 0.000 199.000 1.700 0.000
11 2 22 9.400 97.600 0.000 0.000 195.000 1.500 0.000
11 2 23 9.200 97.800 0.000 0.000 188.000 1.600 0.000
11 2 24 9.200 97.700 0.000 0.000 162.000 1.600 0.000
11 3 1 9.000 98.000 0.000 0.000 169.000 1.700 0.000
11 3 2 8.800 98.100 0.000 0.000 191.000 1.500 0.000
11 3 3 9.200 98.200 0.000 0.000 257.000 1.900 0.000
11 3 4 9.200 98.300 0.000 0.000 243.000 2.200 0.000
11 3 5 9.000 98.300 0.000 0.000 255.000 2.500 0.000
11 3 6 9.500 97.300 0.000 0.000 280.000 3.400 0.000
11 3 7 9.500 95.900 0.000 0.000 277.000 3.400 0.000
11 3 8 9.400 94.300 0.000 0.000 260.000 3.100 0.000
11 3 9 9.600 93.200 3.540 24.720 269.000 3.600 25.100
11 3 10 10.100 91.600 11.891 80.427 262.000 4.100 83.100
11 3 11 10.400 88.400 8.350 103.589 272.000 4.400 106.200
11 3 12 11.100 83.400 121.838 172.723 268.000 4.900 217.200
11 3 13 12.300 73.800 457.227 140.291 275.000 6.000 313.300
11 3 14 11.800 66.500 293.241 154.655 272.000 5.600 257.800
11 3 15 11.900 65.100 297.607 125.709 269.000 4.700 211.100
11 3 16 12.300 63.100 623.178 54.725 270.000 4.000 172.100
11 3 17 12.000 61.800 1115.605 13.827 233.000 3.700 83.800
11 3 18 10.900 66.000 0.000 6.000 224.000 2.600 6.000
11 3 19 10.300 72.800 0.000 0.000 210.000 3.000 0.000
11 3 20 10.400 76.200 0.000 0.000 218.000 3.200 0.000
11 3 21 10.300 76.400 0.000 0.000 215.000 3.300 0.000
11 3 22 10.300 75.800 0.000 0.000 217.000 3.600 0.000
11 3 23 9.900 76.500 0.000 0.000 203.000 3.900 0.000
11 3 24 9.900 77.700 0.000 0.000 205.000 3.300 0.000
11 4 1 10.300 77.900 0.000 0.000 216.000 3.300 0.000
11 4 2 10.500 77.900 0.000 0.000 224.000 3.400 0.000
11 4 3 10.200 79.300 0.000 0.000 215.000 3.200 0.000
11 4 4 9.500 82.200 0.000 0.000 215.000 2.800 0.000
11 4 5 9.100 84.500 0.000 0.000 201.000 3.000 0.000
11 4 6 8.300 87.300 0.000 0.000 204.000 2.900 0.000
11 4 7 8.600 89.100 0.000 0.000 205.000 2.800 0.000
11 4 8 9.100 87.800 0.000 0.000 205.000 3.000 0.000
11 4 9 9.600 86.600 1.751 16.720 208.000 2.600 16.900
11 4 10 10.500 85.600 6.437 67.484 207.000 2.400 68.900
11 4 11 11.700 82.100 10.631 107.728 206.000 2.700 111.000
11 4 12 12.900 77.100 333.626 152.966 199.000 3.400 273.100
11 4 13 14.000 72.900 552.825 121.470 198.000 3.500 327.900
11 4 14 15.500 69.400 587.569 106.923 198.000 3.900 310.700
11 4 15 14.900 68.800 328.057 120.454 204.000 3.400 213.000
11 4 16 14.500 71.100 701.124 46.517 193.000 2.500 175.300
11 4 17 13.800 73.300 1076.618 12.392 212.000 2.700 75.100
11 4 18 12.000 78.300 0.000 2.100 183.000 2.500 2.100
11 4 19 10.200 86.900 0.000 0.000 174.000 2.300 0.000
11 4 20 9.300 93.200 0.000 0.000 175.000 2.300 0.000
11 4 21 8.700 95.500 0.000 0.000 172.000 2.200 0.000
11 4 22 7.900 97.000 0.000 0.000 166.000 2.100 0.000
11 4 23 7.800 97.800 0.000 0.000 163.000 2.300 0.000
11 4 24 7.600 97.800 0.000 0.000 165.000 2.400 0.000
11 5 1 7.300 98.100 0.000 0.000 158.000 2.500 0.000
11 5 2 7.100 94.800 0.000 0.000 148.000 2.600 0.000
11 5 3 7.200 92.400 0.000 0.000 136.000 3.000 0.000
11 5 4 6.800 93.800 0.000 0.000 161.000 2.700 0.000
11 5 5 6.600 94.300 0.000 0.000 155.000 2.500 0.000
11 5 6 6.600 93.800 0.000 0.000 164.000 2.700 0.000
11 5 7 6.200 93.500 0.000 0.000 168.000 2.500 0.000
11 5 8 5.800 93.500 0.000 0.000 159.000 2.200 0.000
11 5 9 6.200 92.400 5.299 27.580 170.000 2.500 28.100
11 5 10 7.800 88.400 107.869 101.581 171.000 2.600 124.800
11 5 11 10.000 79.500 383.017 122.584 197.000 2.300 238.600
11 5 12 12.700 70.000 553.971 115.447 195.000 3.000 312.200
11 5 13 14.300 62.100 679.420 97.239 185.000 3.600 347.600
11 5 14 15.600 56.300 805.007 71.025 200.000 3.300 346.300
11 5 15 16.700 53.900 785.679 59.787 196.000 3.100 277.700
11 5 16 17.300 52.600 754.060 41.051 185.000 2.600 176.100
11 5 17 16.200 53.100 725.407 19.629 198.000 3.400 58.700
11 5 18 13.000 59.000 0.000 2.000 189.000 2.900 2.000
11 5 19 10.800 66.200 0.000 0.000 161.000 3.000 0.000
11 5 20 9.600 70.100 0.000 0.000 166.000 2.900 0.000
11 5 21 8.500 75.100 0.000 0.000 152.000 2.700 0.000
11 5 22 7.700 80.400 0.000 0.000 152.000 2.700 0.000
11 5 23 7.500 81.900 0.000 0.000 139.000 3.000 0.000
11 5 24 6.500 83.000 0.000 0.000 140.000 2.500 0.000
11 6 1 6.300 84.500 0.000 0.000 121.000 2.400 0.000
11 6 2 6.200 90.100 0.000 0.000 124.000 2.900 0.000
11 6 3 5.400 96.500 0.000 0.000 127.000 2.800 0.000
11 6 4 5.200 97.500 0.000 0.000 121.000 2.900 0.000
11 6 5 5.300 98.200 0.000 0.000 119.000 2.800 0.000
11 6 6 5.300 98.200 0.000 0.000 120.000 2.800 0.000
11 6 7 5.000 97.400 0.000 0.000 127.000 3.100 0.000
11 6 8 4.700 95.500 0.000 0.000 133.000 3.200 0.000
11 6 9 6.000 95.600 5.416 26.593 122.000 2.900 27.100
11 6 10 8.000 92.200 119.534 99.732 126.000 3.500 124.900
11 6 11 10.500 79.900 377.165 121.471 133.000 3.600 233.900
11 6 12 11.900 68.600 576.693 110.081 117.000 4.100 312.100
11 6 13 13.300 61.700 699.748 92.547 122.000 4.500 347.000
11 6 14 14.000 56.600 783.761 73.044 117.000 4.500 337.300
11 6 15 14.900 53.300 808.456 56.343 125.000 4.100 276.800
11 6 16 14.500 53.100 871.417 32.451 129.000 3.400 184.600
11 6 17 13.300 57.900 0.000 70.000 120.000 2.500 70.000
11 6 18 11.200 67.400 0.000 1.000 113.000 3.000 1.000
11 6 19 10.300 75.800 0.000 0.000 121.000 2.300 0.000
11 6 20 8.600 82.200 0.000 0.000 111.000 1.700 0.000
11 6 21 7.900 88.300 0.000 0.000 109.000 2.200 0.000
11 6 22 7.800 91.500 0.000 0.000 113.000 2.500 0.000
11 6 23 7.200 93.600 0.000 0.000 114.000 3.100 0.000
11 6 24 6.800 94.900 0.000 0.000 123.000 3.100 0.000
11 7 1 6.900 94.600 0.000 0.000 131.000 3.000 0.000
11 7 2 6.400 93.700 0.000 0.000 131.000 3.400 0.000
11 7 3 6.500 94.300 0.000 0.000 133.000 3.400 0.000
11 7 4 6.100 94.400 0.000 0.000 140.000 2.900 0.000
11 7 5 5.500 93.800 0.000 0.000 131.000 2.700 0.000
11 7 6 5.300 94.900 0.000 0.000 119.000 2.800 0.000
11 7 7 5.000 96.000 0.000 0.000 121.000 2.600 0.000
11 7 8 4.800 96.300 0.000 0.000 128.000 2.500 0.000
11 7 9 5.100 96.300 4.725 23.679 142.000 2.600 24.100
11 7 10 6.700 96.000 123.647 97.642 142.000 2.900 123.100
11 7 11 8.500 91.100 411.339 115.244 143.000 3.300 235.900
11 7 12 10.400 81.100 620.837 101.203 158.000 3.300 315.700
11 7 13 11.500 73.800 764.300 80.837 170.000 3.900 355.100
11 7 14 12.400 69.400 868.780 62.076 167.000 3.900 350.900
11 7 15 12.700 65.500 886.030 49.051 159.000 3.800 286.600
11 7 16 12.700 64.600 922.369 31.020 167.000 3.300 188.000
11 7 17 11.700 68.400 0.000 69.200 162.000 2.000 69.200
11 7 18 9.400 78.700 0.000 1.000 142.000 1.900 1.000
11 7 19 8.200 88.400 0.000 0.000 140.000 2.000 0.000
11 7 20 7.000 92.700 0.000 0.000 151.000 1.800 0.000
11 7 21 6.200 95.800 0.000 0.000 139.000 1.800 0.000
11 7 22 5.100 97.400 0.000 0.000 122.000 1.900 0.000
11 7 23 5.300 98.300 0.000 0.000 135.000 1.700 0.000
11 7 24 4.900 97.900 0.000 0.000 136.000 2.200 0.000
11 8 1 4.600 97.500 0.000 0.000 158.000 2.000 0.000
11 8 2 4.100 94.900 0.000 0.000 136.000 1.900 0.000
11 8 3 3.700 94.200 0.000 0.000 131.000 1.400 0.000
11 8 4 3.200 96.300 0.000 0.000 119.000 1.400 0.000
11 8 5 2.800 95.500 0.000 0.000 124.000 1.900 0.000
11 8 6 2.900 94.900 0.000 0.000 125.000 2.100 0.000
11 8 7 2.000 95.900 0.000 0.000 116.000 1.800 0.000
11 8 8 1.900 96.700 0.000 0.000 123.000 1.800 0.000
11 8 9 2.000 95.800 4.012 20.760 149.000 1.900 21.100
11 8 10 4.300 92.800 92.005 94.382 149.000 1.600 112.900
11 8 11 5.400 88.600 318.260 124.646 203.000 1.700 216.500
11 8 12 6.500 83.900 289.551 150.737 231.000 1.400 249.400
11 8 13 7.100 82.100 88.075 165.611 199.000 1.800 196.800
11 8 14 7.100 81.700 27.005 134.648 187.000 1.800 143.500
11 8 15 7.500 81.000 10.914 92.923 182.000 1.800 95.800
11 8 16 7.800 80.000 52.685 74.161 201.000 2.100 82.900
11 8 17 7.500 79.800 0.000 41.300 209.000 1.900 41.300
